0.007930464,0.014668968,0.04650638,0.08961716,0.1025303,0.093932934,0.07342479,0.038383942,0.005392453,0.011055836,0.0047318945,0.0038219376,0.08
0.013203159,0.020502808,0.055706408,0.1889072,0.26623142,0.19455089,0.049206298,0.029456777,0.008747376,0.01306023,0.0043311487,0.0035151416,0.08
0.019584438,0.029601682,0.03363352,0.2646824,0.35201162,0.13354796,0.06503182,0.020243848,0.0072403722,0.00804503,0.004061639,0.002047169,0.08
0.018318493,0.026717648,0.016485097,0.29054397,0.34956828,0.1439873,0.043884832,0.019234722,0.022902057,0.0032743355,0.0048541566,0.005202406,0.08
0.009624992,0.020223873,0.010657037,0.29721504,0.3532406,0.14657974,0.051563133,0.01608702,0.024003018,0.0049534393,0.0060051423,0.006116138,0.08
0.0027382937,0.0184653,0.007918567,0.29866797,0.35829216,0.14837381,0.06762617,0.0045823357,0.029974565,0.007707955,0.0076672146,0.0074210553,0.08
0.014348143,0.02541291,0.013678404,0.29504368,0.3596861,0.14885007,0.05370205,0.021649778,0.025088709,0.004311555,0.005839408,0.005859884,0.08
0.022067077,0.032465506,0.019188056,0.28872994,0.35608643,0.14119993,0.040821128,0.018193241,0.017103981,0.0031928902,0.004587574,0.0042243022,0.08
0.026816064,0.037309818,0.023664728,0.28190616,0.35402226,0.12875557,0.054732554,0.0037879304,0.015402363,0.0028207642,0.0034683724,0.0030091973,0.08
0.025880866,0.036269315,0.02289588,0.28165743,0.34943384,0.13019994,0.052952606,0.009880169,0.016278809,0.005830372,0.0034973691,0.0031311128,0.08
0.019252611,0.029842535,0.017636921,0.287332,0.35050178,0.13604204,0.051456764,0.01661077,0.016324196,0.0069074202,0.005247899,0.005193961,0.08
0.00959671,0.02165705,0.011559545,0.29476646,0.35255086,0.14661187,0.045419775,0.024067083,0.0154129015,0.0060927183,0.0067170607,0.006311195,0.08
0.0017008891,0.01746898,0.006833948,0.29754823,0.3555478,0.14968978,0.059707224,0.015075191,0.024247985,0.0073194406,0.0075988364,0.007334453,0.08
0.014152244,0.02317929,0.011925923,0.2926199,0.35986823,0.14830948,0.063871965,0.009720603,0.026630908,0.004929056,0.007586197,0.0069688475,0.08
0.022396551,0.030078884,0.017680308,0.28887922,0.35275036,0.13894226,0.043749757,0.02195225,0.01739093,7.7462726E-4,0.0037192188,0.0039702705,0.08
0.027142055,0.034923308,0.022036677,0.2832651,0.35237604,0.13570201,0.044943806,0.01937668,0.01754708,0.0026900284,0.0025447067,0.0027739923,0.08
0.028424324,0.036336068,0.023296092,0.2813228,0.35460314,0.12872323,0.06575546,0.0127020795,0.021777052,0.004859872,0.0030365183,0.0027890923,0.08
0.022325417,0.030383818,0.019406239,0.2887702,0.35007384,0.13696742,0.054267116,0.01677239,0.024367765,0.005806887,0.0044886023,0.004622292,0.08
0.013511474,0.022905393,0.013371332,0.29543918,0.35314795,0.14553076,0.046673432,0.018487487,0.022016976,0.004909922,0.0056432183,0.005790439,0.08
0.002259896,0.017879872,0.00787825,0.29813957,0.35496503,0.1462118,0.05687645,0.01169663,0.023192387,0.006927867,0.0070584905,0.0071713952,0.08
0.010321125,0.022384735,0.011639889,0.2943871,0.355223,0.14801186,0.05494121,0.008165786,0.026422905,0.004660824,0.007634548,0.0071429075,0.08
0.0062484043,0.009730144,0.0053025675,0.13351096,0.15880732,0.06599611,0.01914613,0.013707458,0.007856138,0.0021074202,0.0023278135,0.0026114197,0.2
0.010671694,0.013378348,0.00793622,0.12939624,0.1622238,0.066108644,0.027392637,0.0073869755,0.012628327,0.0033168548,0.003139493,0.0027056248,0.2
0.013260657,0.015856886,0.010090503,0.1281653,0.16054541,0.05511659,0.033491876,0.010825509,0.009495601,0.0019537052,0.0012015823,0.0012482293,0.2
0.012691254,0.015355417,0.010093446,0.12887074,0.15892193,0.065452725,0.009511804,0.015354795,0.0058303936,8.687924E-4,6.8141456E-4,8.507536E-4,0.2
0.011311184,0.01397611,0.009024856,0.13066141,0.15922636,0.059653603,0.02863587,0.01288138,0.008471935,0.0027495155,0.0014689399,0.0015985011,0.2
0.006998958,0.010480218,0.0061272327,0.13263218,0.16151527,0.06385001,0.036793776,0.010274171,0.014486481,0.0048863846,0.0038534096,0.0034958627,0.2
0.0012940433,0.008040024,0.0035428202,0.13571624,0.15991631,0.0684663,0.021387028,0.019809417,0.010341441,0.0016689845,0.0031778112,0.0030847103,0.2
